time	cp0	cai0	J_uni0	jNCX_m0	ca_mito0	psi_mito0	atp0	adp0
19603	31.263	0.361284	0.0970573	0.00935447	1.62211	180.039	4973.67	50.6583
19604	29.2406	0.37452	0.0913241	0.0090186	1.62294	179.976	4973.67	50.6583
19605	7.31029	0.383132	0.0258207	0.00881289	1.62362	179.931	4973.67	50.6583
19606	10.9223	0.381123	0.0372873	0.00886108	1.6239	179.931	4973.67	50.6584
19607	15.3227	0.384875	0.0507702	0.00877351	1.62444	179.903	4973.66	50.6584
19608	16.3019	0.388308	0.0537065	0.00869445	1.62501	179.872	4973.66	50.6584
19609	1.15527	0.385623	0.00470542	0.00875696	1.62529	179.873	4973.66	50.6585
19610	0.874251	0.373222	0.00363294	0.00905348	1.62527	179.906	4973.66	50.6585
19611	0.609666	0.360962	0.0025984	0.00936709	1.62521	179.943	4973.66	50.6586
19612	0.518644	0.348996	0.00223547	0.0096945	1.62514	179.98	4973.66	50.6586
19613	0.96131	0.339572	0.00397	0.00996826	1.62518	180.004	4973.66	50.6586
19614	49.3368	0.330017	0.146457	0.0102618	1.6252	180.028	4973.65	50.6587
19615	0.956425	0.324855	0.00395232	0.0104299	1.6252	180.054	4973.65	50.6587
19616	0.575863	0.316296	0.00246578	0.0107183	1.62513	180.087	4973.65	50.6587
19617	0.460806	0.307474	0.00200357	0.0110321	1.62504	180.121	4973.65	50.6588
19618	1.74625	0.300449	0.00691152	0.0112962	1.62496	180.153	4973.65	50.6588
19619	0.638657	0.295953	0.00271658	0.0114735	1.6249	180.182	4973.65	50.6588
19620	124.773	0.288879	0.335691	0.0117592	1.62489	180.203	4973.65	50.6589
19621	17.884	0.293888	0.0585466	0.0115553	1.62541	180.167	4973.64	50.6589
19622	17.17	0.301431	0.056406	0.0112635	1.6259	180.136	4973.64	50.6589
19623	33.4244	0.311054	0.103158	0.0109092	1.62662	180.079	4973.64	50.659
19624	3.22155	0.318607	0.0121653	0.0106483	1.62713	180.048	4973.64	50.659
19625	0.745424	0.312627	0.00313555	0.0108579	1.62707	180.08	4973.64	50.659
19626	0.427233	0.304866	0.00186715	0.0111406	1.62699	180.113	4973.64	50.6591
19627	0.319298	0.296705	0.00142293	0.0114535	1.62689	180.146	4973.64	50.6591
19628	0.28228	0.288806	0.00126836	0.0117732	1.62679	180.179	4973.63	50.6591
19629	0.264149	0.281286	0.00119222	0.0120943	1.62668	180.212	4973.63	50.6592
19630	0.250922	0.274157	0.00113647	0.0124152	1.62657	180.243	4973.63	50.6592
19631	0.240363	0.267406	0.00109183	0.012735	1.62645	180.274	4973.63	50.6592
19632	0.233584	0.261017	0.00106315	0.013053	1.62634	180.304	4973.63	50.6593
19633	0.224813	0.254963	0.00102589	0.0133692	1.62621	180.334	4973.63	50.6593
19634	0.223613	0.249248	0.0010209	0.0136819	1.62609	180.362	4973.63	50.6593
19635	0.246357	0.243928	0.00111788	0.013986	1.62597	180.389	4973.63	50.6594
19636	0.215605	0.238806	0.000986895	0.014292	1.62584	180.416	4973.62	50.6594
19637	0.201058	0.233893	0.00092454	0.0145981	1.62571	180.443	4973.62	50.6594
19638	0.192139	0.229201	0.000886189	0.0149028	1.62557	180.469	4973.62	50.6595
19639	0.185862	0.224725	0.000859147	0.0152054	1.62543	180.495	4973.62	50.6595
19640	0.180448	0.220459	0.000835777	0.0155052	1.62528	180.52	4973.62	50.6595
19641	0.174877	0.216392	0.00081167	0.0158021	1.62513	180.544	4973.62	50.6596
19642	0.218277	0.212586	0.000999032	0.0160905	1.62498	180.567	4973.62	50.6596
19643	0.260586	0.20942	0.00117926	0.0163389	1.62483	180.59	4973.61	50.6596
19644	0.196742	0.206067	0.000906642	0.0166098	1.62468	180.612	4973.61	50.6597
19645	0.173882	0.202751	0.000807673	0.0168864	1.62452	180.634	4973.61	50.6597
19646	0.163279	0.199541	0.000761506	0.017163	1.62436	180.655	4973.61	50.6597
19647	0.160191	0.196458	0.000748067	0.017437	1.62419	180.676	4973.61	50.6598
19648	0.552827	0.194194	0.00238109	0.0176448	1.62403	180.696	4973.61	50.6598
19649	0.526278	0.193074	0.00227453	0.0177512	1.62388	180.714	4973.61	50.6598
19650	0.271436	0.191129	0.00122592	0.0179359	1.62372	180.732	4973.61	50.6599
19651	0.188698	0.188757	0.000872424	0.0181654	1.62355	180.751	4973.6	50.6599
19652	0.166271	0.186348	0.000774962	0.0184043	1.62337	180.769	4973.6	50.6599
19653	0.15664	0.183994	0.000732874	0.0186436	1.62319	180.787	4973.6	50.66
19654	0.149142	0.181699	0.000699988	0.0188828	1.62301	180.805	4973.6	50.66
19655	0.144237	0.179471	0.00067843	0.0191209	1.62283	180.822	4973.6	50.66
19656	0.140845	0.177313	0.000663508	0.019357	1.62264	180.839	4973.6	50.6601
19657	0.138424	0.175226	0.000652851	0.0195909	1.62246	180.855	4973.6	50.6601
19658	0.136729	0.173208	0.000645395	0.0198223	1.62227	180.871	4973.6	50.6601
19659	0.135908	0.171259	0.000641801	0.0200509	1.62207	180.886	4973.59	50.6602
19660	0.148686	0.16941	0.000698267	0.0202726	1.62188	180.901	4973.59	50.6602
19661	0.152096	0.167659	0.000713314	0.0204869	1.62168	180.916	4973.59	50.6602
19662	0.145051	0.165949	0.00068233	0.0207005	1.62148	180.93	4973.59	50.6602
19663	0.13982	0.164278	0.000659266	0.0209135	1.62128	180.944	4973.59	50.6603
19664	0.136517	0.162651	0.000644683	0.0211249	1.62108	180.957	4973.59	50.6603
19665	0.134516	0.161071	0.000635851	0.021334	1.62087	180.97	4973.59	50.6603
19666	0.133298	0.15954	0.000630484	0.0215407	1.62066	180.983	4973.59	50.6604
19667	0.132517	0.158057	0.000627047	0.0217446	1.62045	180.995	4973.58	50.6604
19668	0.132037	0.15662	0.000624946	0.0219456	1.62024	181.007	4973.58	50.6604
19669	0.131717	0.155229	0.000623555	0.0221437	1.62003	181.019	4973.58	50.6605
19670	0.131534	0.153881	0.000622768	0.0223389	1.61981	181.03	4973.58	50.6605
19671	0.131445	0.152575	0.000622402	0.0225311	1.61959	181.041	4973.58	50.6605
19672	0.131459	0.151311	0.000622488	0.0227203	1.61937	181.052	4973.58	50.6606
19673	0.131748	0.150085	0.000623797	0.0229067	1.61915	181.063	4973.58	50.6606
19674	0.132295	0.148897	0.000626251	0.02309	1.61893	181.073	4973.57	50.6606
19675	0.133157	0.147746	0.0006301	0.0232704	1.6187	181.083	4973.57	50.6607
19676	0.211047	0.146754	0.000970223	0.023428	1.61848	181.092	4973.57	50.6607
19677	0.52667	0.146401	0.00228006	0.0234843	1.61826	181.1	4973.57	50.6607
19678	0.993088	0.147576	0.00411466	0.0232964	1.61806	181.106	4973.57	50.6608
19679	1.30577	0.148749	0.00530548	0.023112	1.61787	181.112	4973.57	50.6608
19680	1.30502	0.150749	0.00530273	0.0228041	1.61769	181.116	4973.57	50.6608
19681	82.5533	0.158659	0.233979	0.021647	1.61818	181.047	4973.57	50.6608
19682	48.3945	0.186109	0.144768	0.0184085	1.61992	180.848	4973.56	50.6609
19683	2.83994	0.197458	0.0108717	0.0173354	1.62056	180.777	4973.56	50.6609
19684	0.505623	0.19659	0.00219175	0.0174152	1.62042	180.792	4973.56	50.6609
19685	0.420755	0.1947	0.00184668	0.0175878	1.62027	180.808	4973.56	50.661
19686	0.555574	0.192933	0.0023933	0.0177522	1.62011	180.825	4973.56	50.661
19687	0.420123	0.191348	0.00184436	0.0179025	1.61996	180.84	4973.56	50.661
19688	0.276354	0.189088	0.00124724	0.0181198	1.61979	180.857	4973.56	50.6611
19689	0.247008	0.186688	0.001123	0.018356	1.61962	180.873	4973.56	50.6611
19690	0.244109	0.184323	0.00111074	0.0185946	1.61945	180.888	4973.55	50.6611
19691	0.246668	0.182015	0.00112171	0.0188334	1.61927	180.904	4973.55	50.6612
19692	0.245879	0.17976	0.00111842	0.0190725	1.6191	180.918	4973.55	50.6612
19693	0.258028	0.177569	0.00117011	0.0193105	1.61892	180.933	4973.55	50.6612
19694	0.267598	0.175448	0.00121073	0.0195464	1.61873	180.947	4973.55	50.6613
19695	0.301977	0.173419	0.00135565	0.0197775	1.61855	180.96	4973.55	50.6613
19696	0.360437	0.171562	0.00159948	0.0199937	1.61836	180.973	4973.55	50.6613
19697	0.68055	0.170365	0.00289334	0.020136	1.61819	180.985	4973.55	50.6614
19698	0.480863	0.168979	0.00209345	0.0203027	1.61801	180.996	4973.54	50.6614
19699	0.518715	0.167366	0.00224683	0.0205	1.61783	181.007	4973.54	50.6614
19700	0.700706	0.165927	0.00297348	0.0206791	1.61765	181.017	4973.54	50.6615
19701	1.07277	0.164797	0.00441851	0.0208218	1.61747	181.026	4973.54	50.6615
19702	2.00156	0.16518	0.00787794	0.0207735	1.61733	181.032	4973.54	50.6615
19703	53.2019	0.168353	0.157799	0.0203744	1.61747	181.007	4973.54	50.6616
19704	78.0102	0.207762	0.221974	0.0164599	1.61966	180.761	4973.54	50.6616
19705	68.7507	0.235942	0.198067	0.0144704	1.62094	180.624	4973.53	50.6616
19706	9.63947	0.270786	0.033376	0.0125863	1.6224	180.475	4973.53	50.6617
19707	28.4137	0.291541	0.0892381	0.0116776	1.62342	180.378	4973.53	50.6617
19708	19.9096	0.307835	0.0646025	0.0110513	1.62423	180.307	4973.53	50.6617
19709	21.4502	0.319948	0.0691011	0.0106263	1.62499	180.244	4973.53	50.6618
